9783554572976,Savannah Blues,404,Mary Kay Andrews,2003,http://books.google.com/books/content?id=q6lDgw6lr-MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1754525
9783208057762,The Whipping Boy,90,Sid Fleischman,2003,http://books.google.com/books/content?id=zxTR6u81GY8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,852482
9783308831195,The Innovator's Dilemma,286,Clayton M. Christensen,2003,http://books.google.com/books/content?id=qZxlDIzXyqwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,591639
9785127347142,A Nose for Murder,267,Lee Charles Kelley,2003,http://books.google.com/books/content?id=c3PIvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,474023
9789595187066,Happiness,320,Will Ferguson,2003,http://books.google.com/books/content?id=4B2EYGj68uQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,948283
9782124608153,Size 12 Is Not Fat,345,Meg Cabot,2006,http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9784066143768,Warrior of the Light,142,Paulo Coelho,2004,http://books.google.com/books/content?id=yH0zlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1506250
9782021541841,The Devil and Miss Prym,205,Paulo Coelho,2006,http://books.google.com/books/content?id=TpR7JDmg9DoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,948520
9781928038274,The Big Bing,368,Stanley Bing,2006,http://books.google.com/books/content?id=Cb3MlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3759696
9786784004150,One Hundred Years of Solitude,417,Gabriel Garcia Marquez,2003,http://books.google.com/books/content?id=pgPWOaOctq8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1632877
9781138987525,Walt Whitman,464,Justin Kaplan,2003,http://books.google.com/books/content?id=BMLXGLY9OzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2395250
9784445200233,How to Make Love Like a Porn Star,592,Jenna Jameson;Neil Strauss,2004,http://books.google.com/books/content?id=qjZzQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1303504
9787621746419,The Outsider,672,Richard Wright,1953,http://books.google.com/books/content?id=aWtIFc7kdzsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1160514
9784842284557,1421,650,Gavin Menzies,2004,http://books.google.com/books/content?id=lD7S4QLUjBkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1410924
9781791069980,The Andromeda Strain,327,Michael Crichton,2003,http://books.google.com/books/content?id=k6LVNLM_D-8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2488679
9781173855126,Congo,442,Michael Crichton,2003,http://books.google.com/books/content?id=Gp-fLBIrNY4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,308032
9783244064859,Johnny and the Dead,213,Terry Pratchett,2006,http://books.google.com/books/content?id=HgU8rJfsHmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1114274
9781903068490,Amelia Bedelia 40th Anniversary Collection,96,Peggy Parish,2003,http://books.google.com/books/content?id=OzUIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,474023
9789898843834,The Girls of Lighthouse Lane #3,192,Thomas Kinkade;Erika Tamar,2005,http://books.google.com/books/content?id=2LXIPoESG9kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2110457
9789231527345,The Bradbury Chronicles,384,Sam Weller,2006,http://books.google.com/books/content?id=EiWCIK4vGSMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3689032
9783297121628,Three Rotten Eggs,240,Gregory Maguire,2005,http://books.google.com/books/content?id=t2pWlCpY3jQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1043135
9784393821833,The Wicked Day,417,Mary Stewart,2003,http://books.google.com/books/content?id=znM3Eb8MZiMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1806694
9785952875901,The Game,464,Neil Strauss,2005,http://books.google.com/books/content?id=ibpvw3wALXcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,554173
9789698047060,"The Lion, the Witch and the Wardrobe (picture book edition)",48,C. S. Lewis,2004,http://books.google.com/books/content?id=FlSpprTpj-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,711153
9786815731991,Gold,416,Isaac Asimov,2003,http://books.google.com/books/content?id=td_ulwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,141092
9784221245803,The Kindness of Strangers,400,Katrina Kittle,2007,http://books.google.com/books/content?id=nDhTBtlsnggC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1114274
9784367024604,Built to Last,368,Jim Collins;Jerry I. Porras,2004,http://books.google.com/books/content?id=lRNtHbvDgRgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,628157
9786016009502,Fluke,321,Christopher Moore,2004,http://books.google.com/books/content?id=pIHvlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,936426
9783745516966,Lord of Light,296,Roger Zelazny,2004,http://books.google.com/books/content?id=08b2Nzn-mRUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2075599
9786168088686,The Perennial Philosophy,336,Aldous Huxley,2004,http://books.google.com/books/content?id=YdaFEb_LE9YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,948283
9787285368348,A Crack in the Edge of the World,419,Simon Winchester,2006,http://books.google.com/books/content?id=St5QRRhkp1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,715184
9784084624264,Dead Witch Walking,416,Kim Harrison,2004,http://books.google.com/books/content?id=KW1YBk2wPlIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,832089
9789812935141,"The Good, the Bad, and the Undead",453,Kim Harrison,2005,http://books.google.com/books/content?id=-hBqywEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4742600
9782656916465,"Men Are from Mars, Women Are from Venus",368,John Gray,2004,http://books.google.com/books/content?id=MUw_dAtcRjEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,236893
9784414605486,Sabriel (adult),311,Garth Nix,2004,http://books.google.com/books/content?id=ugSPY6Gi_Y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,474023
9787252055397,Slouching Toward Nirvana,288,Charles Bukowski,2006,http://books.google.com/books/content?id=L_7nlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,595196
9786293073677,Bad Childhood---Good Life,272,Laura Schlessinger,2006,http://books.google.com/books/content?id=2sepdlitBW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2684075
9782379660682,Cat Cross Their Graves,385,Shirley Rousseau Murphy,2005,http://books.google.com/books/content?id=L7LudFEjAdoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,165754
9787643550503,Cat Breaking Free,375,Shirley Rousseau Murphy,2006,http://books.google.com/books/content?id=-yFbmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1185413
9785434487166,Slider,416,Patrick Robinson,2004,http://books.google.com/books/content?id=MCK_lgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2201752
9786438207174,The Black Dahlia Files,448,Don Wolfe,2006,http://books.google.com/books/content?id=F6PpPrKuUaMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,829718
9785680645476,Metro Girl,374,Janet Evanovich,2005,http://books.google.com/books/content?id=X0OYbJSjxqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,308032
9782436343888,Motor Mouth,312,Janet Evanovich,2006,http://books.google.com/books/content?id=mG5p4QA2zOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1021793
9788413352174,Mystic River,416,Dennis Lehane,2003,http://books.google.com/books/content?id=2U-ivgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,948283
9786456731659,Great Short Works of Herman Melville,512,Herman Melville,2004,http://books.google.com/books/content?id=6WgbDCDIe-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,252306
9789694662725,The Day I Swapped My Dad for Two Goldfish,64,Neil Gaiman,2006,http://books.google.com/books/content?id=6EqMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3034790
9783984223518,Eleven Minutes,273,Paulo Coelho,2005,http://books.google.com/books/content?id=Qp0EZu3GCYsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,117854
9789508026223,Zen and the Art of Motorcycle Maintenance,540,Robert M. Pirsig,2006,http://books.google.com/books/content?id=KMRReyLPyXMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1421831
9784311671337,Ulysses S. Grant,176,Michael Korda,2004,http://books.google.com/books/content?id=rvaqxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1296627
9787709846155,A Dirty Job,387,Christopher Moore,2006,http://books.google.com/books/content?id=W8EPgwEP_hoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9782018103770,Quicksilver,927,Neal Stephenson,2004,http://books.google.com/books/content?id=Qf1AlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,409524
9783671424967,Every Book Its Reader,400,Nicholas A. Basbanes,2006,http://books.google.com/books/content?id=o4K_KMO1DWUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1861233
9787675939064,Flirting With Danger,384,Suzanne Enoch,2005,http://books.google.com/books/content?id=c5DcXFV6Xm4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1012545
9783620320774,Lost Horizon,241,James Hilton,2004,http://books.google.com/books/content?id=QD1s4c3EHgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,711390
9785030666500,The Doors of Perception and Heaven and Hell,187,Aldous Huxley,2004,http://books.google.com/books/content?id=rz3NJb2-9_IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,500107
9789426865322,Thanksgiving,228,Janet Evanovich,2006,http://books.google.com/books/content?id=O-t1GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,141092
9787643255222,Love Overboard,244,Janet Evanovich,2005,http://books.google.com/books/content?id=5pClJ0BTE2gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1066848
9788498796852,Back to the Bedroom,234,Janet Evanovich,2005,http://books.google.com/books/content?id=fcPjlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1825901
9789143713832,The Rocky Road to Romance,249,Janet Evanovich,2004,http://books.google.com/books/content?id=b42OAHDzYqUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1103366
9781782037941,Thomas Jefferson,188,Christopher Hitchens,2005,http://books.google.com/books/content?id=zV8P_3E1OCIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,758579
9781597748849,Muhammad,256,Karen Armstrong,2006,http://books.google.com/books/content?id=JUz3Z0iv_pgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,995946
9784846601040,Meeting Jesus Again for the First Time,160,Marcus J. Borg,1995,http://books.google.com/books/content?id=-_ieWUhA6V4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1755711
9782948553921,Reading the Bible Again for the First Time,321,Marcus J. Borg,2002,http://books.google.com/books/content?id=pf0mlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9789180668440,Shadow of the Almighty,272,Elisabeth Elliot,1989,http://books.google.com/books/content?id=QQCG9mNU1eAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4031210
9784907507065,The Dance of the Dissident Daughter,256,Sue Monk Kidd,2002,http://books.google.com/books/content?id=0FV3JwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1142018
9781900849905,C.S. Lewis,176,C. S. Lewis,1996,http://books.google.com/books/content?id=vtr4NDL8AP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,828769
9783879360800,The Screwtape Letters,224,C. S. Lewis,2001,http://books.google.com/books/content?id=v1kn7KYynzIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2063031
9789418406060,Mere Christianity,227,C. S. Lewis,2001,http://books.google.com/books/content?id=LpHbXdKJaMwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2357546
9786062845090,Learning to Love,382,Thomas Merton,1998,http://books.google.com/books/content?id=U0nXswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1232839
9782120136406,The Mediator #4: Darkest Hour,316,Meg Cabot,2004,http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,474023
9782206745782,Cash,310,Johnny Cash,2003,http://books.google.com/books/content?id=yL6MRZfrWjkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,454341
9788892829171,"The Collected Letters of C.S. Lewis, Volume 1",1072,C. S. Lewis,2004,http://books.google.com/books/content?id=eOxfuF6BQ0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1023216
9783513066628,Touching the Void,218,Joe Simpson,2004,http://books.google.com/books/content?id=Qg8DO-EqFzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,723484
9788267134316,Anybody Out There?,456,Marian Keyes,2006,http://books.google.com/books/content?id=79T7wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2370114
9787888966039,My Little Pony: Hide-and-Seek,24,Jennifer Frantz,2004,http://books.google.com/books/content?id=oP3lPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,995946
9789760334782,The Confusion,815,Neal Stephenson,2005,http://books.google.com/books/content?id=NJbllgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1090561
9783152039081,Bridge to Terabithia (rack),191,Katherine Paterson,2004,http://books.google.com/books/content?id=LgLT04F1KscC&printsec=frontcover&img=1&zoom=1&source=gbs_api,315146
9783828226784,Practical Demonkeeping,256,Christopher Moore,2004,http://books.google.com/books/content?id=saaBiYmBmgsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,379171
9781229818423,Island of the Sequined Love Nun,336,Christopher Moore,2004,http://books.google.com/books/content?id=YLqclgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,497262
9783715285609,The Lust Lizard of Melancholy Cove,304,Christopher Moore,2004,http://books.google.com/books/content?id=kUDSt-EI814C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1237107
9785079356348,Weetzie Bat,128,Francesca Lia Block,2004,http://books.google.com/books/content?id=vxCXxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1375117
9782796352712,Behind the Curtain,352,Peter Abrahams,2006,http://books.google.com/books/content?id=c5FuIIBgTGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,402884
9785072392604,"Catherine, Called Birdy (Summer Reading Edition)",224,Karen Cushman,2004,http://books.google.com/books/content?id=W1RIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,590454
9783694079913,Wicked Musical Tie-in Edition,409,Gregory Maguire,2004,http://books.google.com/books/content?id=MLEujRNyoMUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4584197
9789252204003,Son of a Witch,352,Gregory Maguire,2006,http://books.google.com/books/content?id=5-3f3naMQ6QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1141781
9781948101938,This Rough Magic,373,Mary Stewart,2004,http://books.google.com/books/content?id=BjFn9MD8n10C&printsec=frontcover&img=1&zoom=1&source=gbs_api,948283
9782565896343,Airs Above the Ground,384,Mary Stewart,2004,http://books.google.com/books/content?id=P_i1ysmDf8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,23476
9789093470377,The Mediator #5: Haunted,263,Meg Cabot,2004,http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,568875
9785121957453,Mating in Captivity,272,Esther Perel,2006,http://books.google.com/books/content?id=-HIhMOQanIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,5943189
9781628226593,Forgotten New York,384,Kevin Walsh,2006,http://books.google.com/books/content?id=77aiRf018Y0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,945912
9784187581115,The Dead Beat,272,Marilyn Johnson,2007,http://books.google.com/books/content?id=b03jlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,402410
9782286893102,Charms for the Easy Life,272,Kaye Gibbons,2005,http://books.google.com/books/content?id=TE2mBDsQyvkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,457898
9784475448812,The Reading Group,429,Elizabeth Noble,2005,http://books.google.com/books/content?id=IagWjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,355458
9782532280671,A Couple of April Fools,240,Gregory Maguire,2005,http://books.google.com/books/content?id=qW4cvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,592588
9784054452247,What Christians Believe,98,C. S. Lewis,2005,http://books.google.com/books/content?id=81T46KixNg8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2248941
9782500823669,Psyche in a Dress,116,Francesca Lia Block,2006,http://books.google.com/books/content?id=NYE3GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2450027
9781853120991,YOU: The Owner's Manual,417,Michael F Roizen;Mehmet C Oz,2005,http://books.google.com/books/content?id=WMtZ29Fjx2MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1280265
9787469257755,The Chronicles of Narnia Movie Tie-in Edition (adult),766,C. S. Lewis,2005,http://books.google.com/books/content?id=4qVxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1899648
9786049286942,"The Lion, the Witch and the Wardrobe Movie Tie-in Edition (rack)",189,C. S. Lewis,2005,http://books.google.com/books/content?id=u95ZvAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9783125169532,"The Nightmare Room, Books 1-2-3: The Nightmare Begins!",432,R.L. Stine,2005,http://books.google.com/books/content?id=R_LRInz7X1QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,936426
9788944888484,A Quick Bite,360,Lynsay Sands,2005,http://books.google.com/books/content?id=xIJ5TMzPsHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1184464
9782427865304,Goodnight Moon 60th Anniversary Edition,32,Margaret Wise Brown,2005,http://books.google.com/books/content?id=lLYOrikgtJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1134667
9789075860782,Brave New World and Brave New World Revisited,340,Aldous Huxley,2005,http://books.google.com/books/content?id=3h9eNAyQWzAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1090561
9784825939388,The Final Solution,131,Michael Chabon,2005,http://books.google.com/books/content?id=xXtptpBIYP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1066848
9782905758787,The Cat's Pajamas,234,Ray Bradbury,2005,http://books.google.com/books/content?id=Xb6MUmQrUMAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,447227
9783892344737,Holy Skirts,384,Rene Steinke,2005,http://books.google.com/books/content?id=BjP7lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1066848
9783059940209,Time For Kids: Butterflies!,32,Editors of TIME For Kids,2006,http://books.google.com/books/content?id=OdZxnI53jj4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,450310
9785147635636,A False Mirror,384,Charles Todd,2007,http://books.google.com/books/content?id=MMG3b9fo-hYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,343601
9784314845904,Cracks in My Foundation,368,Marian Keyes,2005,http://books.google.com/books/content?id=cC8-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1092221
9782252994141,A Fistful of Charms,510,Kim Harrison,2006,http://books.google.com/books/content?id=o_jxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3674092
9783608630884,For a Few Demons More,456,Kim Harrison,2007,http://books.google.com/books/content?id=ya3Nq-_dqG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1066848
9783998226253,Mysteries of Pittsburgh,320,Michael Chabon,2005,http://books.google.com/books/content?id=wh8B41h8bqQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,141092
9784853106789,Everything Is Illuminated tie-in,276,Jonathan Safran Foer,2005,http://books.google.com/books/content?id=tsO2vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1358281
9787178766916,Flight of the Nighthawks,368,Raymond E. Feist,2006,http://books.google.com/books/content?id=cMRnRK9KE9wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1185413
9785914703228,Into a Dark Realm,319,Raymond E. Feist,2007,http://books.google.com/books/content?id=pSzYD55i6nAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,424463
9789785492247,The 3-Hour Diet (TM) On the Go (Collins Gem),192,Jorge Cruise,2005,http://books.google.com/books/content?id=xaefjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,425648
9781322499185,The Best American Crime Writing 2006,352,Mark Bowden;Otto Penzler;Thomas H. Cook,2006,http://books.google.com/books/content?id=Ec5HlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,473549
9782691402064,Last of the Wilds,576,Trudi Canavan,2006,http://books.google.com/books/content?id=lkQ-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2220248
9781633936904,Voice of the Gods,592,Trudi Canavan,2007,http://books.google.com/books/content?id=pRDilwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,427783
9788243769157,Missing Mom,464,Joyce Carol Oates,2006,http://books.google.com/books/content?id=kIMxjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,118328
9784983694529,"The Collected Letters of C.S. Lewis, Volume 3",1840,C. S. Lewis,2004,http://books.google.com/books/content?id=BCc6Aq5JaJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3464943
9781117330128,Touch Not the Cat,372,Mary Stewart,2005,http://books.google.com/books/content?id=c5ZqvE5bgOIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,471652
9781870501027,King of the Vagabonds,400,Neal Stephenson,2006,http://books.google.com/books/content?id=UT0ENrfxIMsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1161700
9783905434585,Odalisque,464,Neal Stephenson,2006,http://books.google.com/books/content?id=XLm5PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,666335
9784969076888,Black Boy,432,Richard Wright,2005,http://books.google.com/books/content?id=orAc3Eok-G8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,423040
9789857534855,The Sheltering Sky,313,Paul Bowles,2005,http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2366794
9788566481889,Rat Bastards,304,John Shea,2006,http://books.google.com/books/content?id=YggEjFQfDisC&printsec=frontcover&img=1&zoom=1&source=gbs_api,710204
9784564326504,The Last Days of Henry VIII,368,Robert Hutchinson,2005,http://books.google.com/books/content?id=acCmQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1282399
9787780615142,The Thorn Birds,673,Colleen McCullough,2005,http://books.google.com/books/content?id=mtBZngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,846791
9784467769939,Krakatoa,464,Simon Winchester,2005,http://books.google.com/books/content?id=U4wywQfl5s4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,354984
9783553823706,The Professor and the Madman,242,Simon Winchester,2005,http://books.google.com/books/content?id=D4KblwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,350952
9781427583079,Hit Parade,295,Lawrence Block,2006,http://books.google.com/books/content?id=KYR8gZgkECoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,971996
9787496948797,The Curtain,176,Milan Kundera,2006,http://books.google.com/books/content?id=JCDXPxiayrwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1144152
9784197174929,"A Hard Day's Write, 3e",224,Steve Turner,2005,http://books.google.com/books/content?id=cvp-QQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1348558
9784034868533,"The Lion, the Witch and the Wardrobe Read-Aloud Edition",189,C. S. Lewis;Pauline Baynes,2005,http://books.google.com/books/content?id=deiyGRUp6JIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,997606
9781165486018,"Mambo Kings Play Songs of Love, The Tie-in",448,Oscar Hijuelos,2005,http://books.google.com/books/content?id=rL2fOXmLquMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,829718
9787543691177,Sex with the Queen,336,Eleanor Herman,2006,http://books.google.com/books/content?id=5GSgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,782292
9786469726584,Brave New World,259,Aldous Huxley,2006,http://books.google.com/books/content?id=V4kY9WSCgSwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,592588
9788966221287,Queen of Babble,309,Meg Cabot,2006,http://books.google.com/books/content?id=KM1a1gyldeAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2975744
9787916375450,"Animal, Vegetable, Miracle",370,Barbara Kingsolver;Camille Kingsolver;Steven L. Hopp,2007,http://books.google.com/books/content?id=qLkEYjv5BHgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,889000
9787034869455,Good Omens,412,Neil Gaiman;Terry Pratchett,2006,http://books.google.com/books/content?id=7erEbfDOcgkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1114274
9789186225563,Dates From Hell,416,Kim Harrison;Lynsay Sands;Kelley Armstrong;Lori Handeland,2006,http://books.google.com/books/content?id=D07pnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,794148
9781819935363,Continental Drift,408,Russell Banks,2007,http://books.google.com/books/content?id=VDRLPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2978353
9783359317845,The Burglar Who Thought He Was Bogart,400,Lawrence Block,2006,http://books.google.com/books/content?id=TaXSmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,894929
9786565629034,Next,431,Michael Crichton,2006,http://books.google.com/books/content?id=ss1hXL1PTYIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2379125
9781645369965,How to Be Popular,288,Meg Cabot,2006,http://books.google.com/books/content?id=uRsWyFiZcIkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,845843
9788470691032,The Annotated Charlotte's Web,320,E. B. White,2006,http://books.google.com/books/content?id=vaYYHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9784804476644,Charlotte's Web: Wilbur Finds a Friend,32,Jennifer Frantz,2006,http://books.google.com/books/content?id=Syl29aq6kTEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,545162
9782205732816,The Autumn of the Patriarch,255,Gabriel Garcia Marquez,2006,http://books.google.com/books/content?id=OMqGpe7qqFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,756445
9783501954660,How to Make Money Like a Porn Star,128,Neil Strauss;Bernard Chang,2006,http://books.google.com/books/content?id=y7XAOeCeMcAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1627186
9783811605079,Little House in the Big Woods,198,Laura Ingalls Wilder,2007,http://books.google.com/books/content?id=7JctNysS3xkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2656567
9788646761258,Farmer Boy,357,Laura Ingalls Wilder,2006,http://books.google.com/books/content?id=YapzZwOTEDoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9787699051311,The Long Winter,422,Laura Ingalls Wilder,2007,http://books.google.com/books/content?id=Il_yCqjP6N0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1128976
9785590645756,Little Town on the Prairie,374,Laura Ingalls Wilder,2007,http://books.google.com/books/content?id=LFvnVkq3ZUwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1591142
9787634227775,The First Four Years,126,Laura Ingalls Wilder,2007,http://books.google.com/books/content?id=_HqHxm0kuIUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1422780
9789977136228,The Alchemist - Gift Edition,192,Paulo Coelho,2006,http://books.google.com/books/content?id=h6QuJZffgHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1422543
